Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Super Champion Baseball,superchampionbaseball,Japan,1989,Alpha Denshi,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>baseball #arcadeboard:snk #lang:en,sbasebalj.zip|sbasebal.zip,f431ac17dc4448e9a7d3f56837d18306,dbe5d7f032283998d8f50bf67bf72838b66ce392,aa183bbb32aa260c97c82d74c3bb9fc5fd4df5cd49b86e73a88a094a5bf96c98,7b790067322b2085f41393e7d695faa1981a04f224f828f266d0ac7da80099aca7ba695579120c56bdeb47f55ce08b5f3a34cc785a932a3a39d77c3e8be4a75b
Super Champion Baseball,superchampionbaseball,USA,1989,Alpha Denshi,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>baseball #arcadeboard:snk #lang:en #mameparent,sbasebal.zip,f431ac17dc4448e9a7d3f56837d18306,dbe5d7f032283998d8f50bf67bf72838b66ce392,aa183bbb32aa260c97c82d74c3bb9fc5fd4df5cd49b86e73a88a094a5bf96c98,7b790067322b2085f41393e7d695faa1981a04f224f828f266d0ac7da80099aca7ba695579120c56bdeb47f55ce08b5f3a34cc785a932a3a39d77c3e8be4a75b
Super Baseball 2020,superbaseball2020,World,1991-09-20,Pallas/SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:sports>baseball #arcadeboard:snk>mvs #lang:ja:en #set:1 #mameparent,2020bb.zip,122f303c4a8aa78022d2bfe4a982ce4c,17800d81096266cb6217843d3aa85319bf174f6c,d33e534d599196a607b5e513a860fdacbc4da357857e931d655e1e05833238f3,591f4c075b46621a00d343d08b3b44845ff8181e37a2c10b445e9d1784ef00f711e796dccca6461515f0adcecfab367338c567b5b53b182a464f20c80b2b62ca 
Super Baseball 2020,superbaseball2020,World,,Pallas/SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:sports>baseball #arcadeboard:snk>mvs #lang:ja:en #set:2,2020bba.zip|2020bb.zip,122f303c4a8aa78022d2bfe4a982ce4c,17800d81096266cb6217843d3aa85319bf174f6c,d33e534d599196a607b5e513a860fdacbc4da357857e931d655e1e05833238f3,591f4c075b46621a00d343d08b3b44845ff8181e37a2c10b445e9d1784ef00f711e796dccca6461515f0adcecfab367338c567b5b53b182a464f20c80b2b62ca 
Super Bubble Pop,superbubblepop,World,2004,Vektorlogic,Vektorlogic,#input:joystick>2h:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:en #unlicensed:aftermarket #mameparent,sbp.zip,57c2db1c59a9edbd819af2cf0bae768c,0a9d57ccb0779ad8022c7cbc45d577fd04342efb,cad8f1cc360cd0a97e672f21e7b5ebad4467331152addb333e569489c0483aef,a012222e5d7110562c5e1abcc6337c94efbde700c52d03872b484397da3d39cc944e7347f56c00f9080c9c3590715d8cee9fc97d15f44611ba05b5cc704fd991
SVC Chaos: SNK vs. CAPCOM,svcchaossnkvscapcom,World,2003-07-24,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,svc.zip,004d0743ffef6b64f2bf6a0076b207ad,5b92855c43ab31f9138ae52e5fdca5c93e85b339,62176722618d498e2b36c2c8a9ac74445f05c28f83704070cd6b58d54c9465f2,7d06244fdc359e47e8f5480f344e0d725f618eeddc7f1737c50116d5ef8c65c6db587c092fafd4573e7c21d6b972286d9a91671f01d9892ad75c2b9f101a0c45
SVC Chaos: SNK vs. CAPCOM,svcchaossnkvscapcom,World,,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,svcboot.zip|svc.zip,004d0743ffef6b64f2bf6a0076b207ad,5b92855c43ab31f9138ae52e5fdca5c93e85b339,62176722618d498e2b36c2c8a9ac74445f05c28f83704070cd6b58d54c9465f2,7d06244fdc359e47e8f5480f344e0d725f618eeddc7f1737c50116d5ef8c65c6db587c092fafd4573e7c21d6b972286d9a91671f01d9892ad75c2b9f101a0c45
SVC Chaos: SNK vs. CAPCOM Plus,svcchaossnkvscapcom,World,,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #set:1 #unlicensed:bootleg,svcplus.zip|svc.zip,004d0743ffef6b64f2bf6a0076b207ad,5b92855c43ab31f9138ae52e5fdca5c93e85b339,62176722618d498e2b36c2c8a9ac74445f05c28f83704070cd6b58d54c9465f2,7d06244fdc359e47e8f5480f344e0d725f618eeddc7f1737c50116d5ef8c65c6db587c092fafd4573e7c21d6b972286d9a91671f01d9892ad75c2b9f101a0c45
SVC Chaos: SNK vs. CAPCOM Plus,svcchaossnkvscapcom,World,,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #set:2 #unlicensed:bootleg,svcplusa.zip|svc.zip,004d0743ffef6b64f2bf6a0076b207ad,5b92855c43ab31f9138ae52e5fdca5c93e85b339,62176722618d498e2b36c2c8a9ac74445f05c28f83704070cd6b58d54c9465f2,7d06244fdc359e47e8f5480f344e0d725f618eeddc7f1737c50116d5ef8c65c6db587c092fafd4573e7c21d6b972286d9a91671f01d9892ad75c2b9f101a0c45
SVC Chaos: SNK vs. CAPCOM Super Plus,svcchaossnkvscapcom,World,,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,svcsplus.zip|svc.zip,004d0743ffef6b64f2bf6a0076b207ad,5b92855c43ab31f9138ae52e5fdca5c93e85b339,62176722618d498e2b36c2c8a9ac74445f05c28f83704070cd6b58d54c9465f2,7d06244fdc359e47e8f5480f344e0d725f618eeddc7f1737c50116d5ef8c65c6db587c092fafd4573e7c21d6b972286d9a91671f01d9892ad75c2b9f101a0c45
T.A.N.K,tank,Japan,1985,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:2:coop #search:tate>ccw #genre:action>runandgun #arcadeboard:snk #lang:en,tnk3j.zip|tnk3.zip,9abf70be71f6cd4ddcea7de67f3d5150,4f818b774645a139a4173c15721e48a83a237168,e2e169f3e6d81fce6f3cabf8e1024ca31b22ace8cb32950f806d01a45c09e130,57246c134c0fe903baeb6acee55f8b982ac46995cb99b12ff516d74608b2b3dc22e9fb0b6fa861f9bae15e24ef7332935cd223a6046cc479815ce9f96393dd2d
T.N.KIII,tank,World,1985,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:2:coop #search:tate>ccw #genre:action>runandgun #arcadeboard:snk #lang:en #mameparent,tnk3.zip,9abf70be71f6cd4ddcea7de67f3d5150,4f818b774645a139a4173c15721e48a83a237168,e2e169f3e6d81fce6f3cabf8e1024ca31b22ace8cb32950f806d01a45c09e130,57246c134c0fe903baeb6acee55f8b982ac46995cb99b12ff516d74608b2b3dc22e9fb0b6fa861f9bae15e24ef7332935cd223a6046cc479815ce9f96393dd2d
T.N.KIII,tank,World,1985,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #search:tate>ccw #genre:action>runandgun #arcadeboard:snk #lang:en #unlicensed:bootleg,tnk3b.zip|tnk3.zip,9abf70be71f6cd4ddcea7de67f3d5150,4f818b774645a139a4173c15721e48a83a237168,e2e169f3e6d81fce6f3cabf8e1024ca31b22ace8cb32950f806d01a45c09e130,57246c134c0fe903baeb6acee55f8b982ac46995cb99b12ff516d74608b2b3dc22e9fb0b6fa861f9bae15e24ef7332935cd223a6046cc479815ce9f96393dd2d
Tecmo World Soccer '96,tecmoworldsoccer96,World,1996,Tecmo,SNK/Tecmo,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:snk>mvs #lang:ja:en #mameparent,twsoc96.zip,5f60d8bdb36f57ef879719a92de29001,6624aaa8a9b4cdbf9ee296a4c98c2274a9606a82,bc92210b34f21a8f2220e23d90c35147bef428a2d7c4f130b3e04cb9eff0d2f1,461fb4696b08729e5b6da7b387f11a9169cccafefcb9e62fa7add6a51d129cdd78a48d2ff53442e03de834ed835465635632d3b967e34a593c2e4b6905c82ce2
The King of Fighters '94,thekingoffighters94,World,1994-08-25,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof94.zip,b9e0a02df53322a2e6d915850d96dcb4,6cf5b88ce4912cba7168ed1b13f041b516e17af2,1e433634a165f4ff842d3b90db9c6cdc2d12754efc33337c069ef44e5d73448c,e8de42fec4a7ee736d3fd88ba073cd8235d976326ab07d64881529a8e37dbfda453673ce7f1015ba0e7a672e730df944e96e9f1831f5614f49fdfd19f2ea58ef
The King of Fighters '95,thekingoffighters95,World,1995-07-25,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof95.zip,bb1b8c5e250ece5fb9970cbdc55412f4,ffae969acfefba0a3340ebf4ef2bc479ebf2d724,32492a88158bf09617f625a85dc4f27835b45266350a13ec1fb356ebd22f90b3,e4e45cd5e7e67f04d890b05b70c2664c25500236b6caf95db43dbe4cbf93161c253b16937e5ea90682d92a30eadfe7fcd6c1c006f124ee254ed14e3d8feb25e5
The King of Fighters '95,thekingoffighters95,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en,kof95a.zip|kof95.zip,bb1b8c5e250ece5fb9970cbdc55412f4,ffae969acfefba0a3340ebf4ef2bc479ebf2d724,32492a88158bf09617f625a85dc4f27835b45266350a13ec1fb356ebd22f90b3,e4e45cd5e7e67f04d890b05b70c2664c25500236b6caf95db43dbe4cbf93161c253b16937e5ea90682d92a30eadfe7fcd6c1c006f124ee254ed14e3d8feb25e5
The King of Fighters '96,thekingoffighters96,World,1996-07-30,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof96.zip,c92b86bdaa401e7f8e149bd8b337bf82,0d66f29d0e6e3f56f0ae91d99343b9ddd2022df7,73055ef7633bd5e217dc6599501c12bc199fa3583618db97123b9b5940c94b68,32cefa9af9c7ed0ceabce35e088c94a499a5e6347c2b0f23d04345999aff8c4bd705a40ccc537e4423c7959e2bedaae0e4cea2b7b4dcbeea063a7d82db5b1d10
The King of Fighters '97,thekingoffighters97,World,1997-07-28,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof97.zip,c6a8fc34038e6ea4ff2c00e867e3cf71,2a299ff154709ad7e06e5ebac3b8b3ef9cbaab96,6d26cfc02f43a19794d2c28ac45b46bd0d1d53b256213ee61cf79d810031245a,d8a56b4878fb34b30ceb4d238d00a6e4f9b0ae5f1b29f4e08f6ab37d3cdc5f8459ea8e0c8fdd16df622d7da95d61380510e9a35942b19eb599ddbc7677ec003b
The King of Fighters '97,thekingoffighters97,South Korea,1997,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en,kof97k.zip|kof97.zip,c6a8fc34038e6ea4ff2c00e867e3cf71,2a299ff154709ad7e06e5ebac3b8b3ef9cbaab96,6d26cfc02f43a19794d2c28ac45b46bd0d1d53b256213ee61cf79d810031245a,d8a56b4878fb34b30ceb4d238d00a6e4f9b0ae5f1b29f4e08f6ab37d3cdc5f8459ea8e0c8fdd16df622d7da95d61380510e9a35942b19eb599ddbc7677ec003b
The King of Fighters '97 Plus,thekingoffighters97,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,kof97pls.zip|kof97.zip,c6a8fc34038e6ea4ff2c00e867e3cf71,2a299ff154709ad7e06e5ebac3b8b3ef9cbaab96,6d26cfc02f43a19794d2c28ac45b46bd0d1d53b256213ee61cf79d810031245a,d8a56b4878fb34b30ceb4d238d00a6e4f9b0ae5f1b29f4e08f6ab37d3cdc5f8459ea8e0c8fdd16df622d7da95d61380510e9a35942b19eb599ddbc7677ec003b
The King of Fighters '97 Chóngchū Jiānghú Plus 2003@The King of Fighters '97 重出江湖 Plus 2003,thekingoffighters97,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kof97oro.zip|kof97.zip,c6a8fc34038e6ea4ff2c00e867e3cf71,2a299ff154709ad7e06e5ebac3b8b3ef9cbaab96,6d26cfc02f43a19794d2c28ac45b46bd0d1d53b256213ee61cf79d810031245a,d8a56b4878fb34b30ceb4d238d00a6e4f9b0ae5f1b29f4e08f6ab37d3cdc5f8459ea8e0c8fdd16df622d7da95d61380510e9a35942b19eb599ddbc7677ec003b
King of Gladiator,thekingoffighters97,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kog.zip|kof97.zip,c6a8fc34038e6ea4ff2c00e867e3cf71,2a299ff154709ad7e06e5ebac3b8b3ef9cbaab96,6d26cfc02f43a19794d2c28ac45b46bd0d1d53b256213ee61cf79d810031245a,d8a56b4878fb34b30ceb4d238d00a6e4f9b0ae5f1b29f4e08f6ab37d3cdc5f8459ea8e0c8fdd16df622d7da95d61380510e9a35942b19eb599ddbc7677ec003b
The King of Fighters '98: Dream Match Never Ends / The King of Fighters '98: The Slugfest,thekingoffighters98dmne,World,1998-07-23,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof98.zip,7e02c70f71ec61951d73d4f6ce146c01,37273fb348282f47385c7778a068b7b077594c28,f2acb60e9eba0e08b41cf656fba72e0bae5bbcd292013ba0e6ff1afbd51fadc6,22b0a96475d8ec323349f87a3e3da1f6298002aed06c429f520af738dea31b276619c35b5fcb4deff621f0cd03f4e846328d18a45b87653adcba6cbf62f11764
The King of Fighters '98: Dream Match Never Ends / The King of Fighters '98: The Slugfest,thekingoffighters98dmne,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en,kof98a.zip|kof98.zip,7e02c70f71ec61951d73d4f6ce146c01,37273fb348282f47385c7778a068b7b077594c28,f2acb60e9eba0e08b41cf656fba72e0bae5bbcd292013ba0e6ff1afbd51fadc6,22b0a96475d8ec323349f87a3e3da1f6298002aed06c429f520af738dea31b276619c35b5fcb4deff621f0cd03f4e846328d18a45b87653adcba6cbf62f11764
The King of Fighters '98: The Slugfest,thekingoffighters98dmne,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #set:1,kof98k.zip|kof98.zip,7e02c70f71ec61951d73d4f6ce146c01,37273fb348282f47385c7778a068b7b077594c28,f2acb60e9eba0e08b41cf656fba72e0bae5bbcd292013ba0e6ff1afbd51fadc6,22b0a96475d8ec323349f87a3e3da1f6298002aed06c429f520af738dea31b276619c35b5fcb4deff621f0cd03f4e846328d18a45b87653adcba6cbf62f11764
The King of Fighters '98: The Slugfest,thekingoffighters98dmne,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #set:2,kof98ka.zip|kof98.zip,7e02c70f71ec61951d73d4f6ce146c01,37273fb348282f47385c7778a068b7b077594c28,f2acb60e9eba0e08b41cf656fba72e0bae5bbcd292013ba0e6ff1afbd51fadc6,22b0a96475d8ec323349f87a3e3da1f6298002aed06c429f520af738dea31b276619c35b5fcb4deff621f0cd03f4e846328d18a45b87653adcba6cbf62f11764
The King of Fighters '99: Millennium Battle,thekingoffighters99mb,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en,kof99e.zip|kof99.zip,efda5c8eb368cd0fc4a26ca17b3a63c5,10eec54985b5de2258b82fc5fd8ec1eba48a49b1,7d2fe2469ab76815b59ca296f0a8d9068b686bd4457fadf30a8092715e600d99,bfdb9c2af3f3a2b09b77f735272c95d84de6b830ed273a78d844f33c61a008ca9f28acb977989465ad1458d0fec7558c56e36d0e2a3c0a2dac26a3633049ba00
The King of Fighters '99: Millennium Battle,thekingoffighters99mb,World,1999-07-22,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof99.zip,efda5c8eb368cd0fc4a26ca17b3a63c5,10eec54985b5de2258b82fc5fd8ec1eba48a49b1,7d2fe2469ab76815b59ca296f0a8d9068b686bd4457fadf30a8092715e600d99,bfdb9c2af3f3a2b09b77f735272c95d84de6b830ed273a78d844f33c61a008ca9f28acb977989465ad1458d0fec7558c56e36d0e2a3c0a2dac26a3633049ba00
The King of Fighters '99: Millennium Battle,thekingoffighters99mb,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en,kof99k.zip|kof99.zip,efda5c8eb368cd0fc4a26ca17b3a63c5,10eec54985b5de2258b82fc5fd8ec1eba48a49b1,7d2fe2469ab76815b59ca296f0a8d9068b686bd4457fadf30a8092715e600d99,bfdb9c2af3f3a2b09b77f735272c95d84de6b830ed273a78d844f33c61a008ca9f28acb977989465ad1458d0fec7558c56e36d0e2a3c0a2dac26a3633049ba00
The King of Fighters '99: Millennium Battle,thekingoffighters99mb,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en,kof99ka.zip|kof99.zip,efda5c8eb368cd0fc4a26ca17b3a63c5,10eec54985b5de2258b82fc5fd8ec1eba48a49b1,7d2fe2469ab76815b59ca296f0a8d9068b686bd4457fadf30a8092715e600d99,bfdb9c2af3f3a2b09b77f735272c95d84de6b830ed273a78d844f33c61a008ca9f28acb977989465ad1458d0fec7558c56e36d0e2a3c0a2dac26a3633049ba00
The King of Fighters '99: Millennium Battle,thekingoffighters99mb,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unfinished:proto,kof99p.zip|kof99.zip,efda5c8eb368cd0fc4a26ca17b3a63c5,10eec54985b5de2258b82fc5fd8ec1eba48a49b1,7d2fe2469ab76815b59ca296f0a8d9068b686bd4457fadf30a8092715e600d99,bfdb9c2af3f3a2b09b77f735272c95d84de6b830ed273a78d844f33c61a008ca9f28acb977989465ad1458d0fec7558c56e36d0e2a3c0a2dac26a3633049ba00
The King of Fighters 2000@The King of Fighters 2000 ザ・キング・オブ・ファイターズ 2000,thekingoffighters2000,World,2000-07-26,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof2000.zip,e754b98ffccd3519b54ac99c62594580,247723ba4705c21af936dba3c763e3e69f0e33ec,937d802690dbdf3821a72575cac7915f49b3e8fabf6d1343aea0be1242facd04,c68a5d9bc6ba53921eba21a993c70ad54a00e0ff41095ed8d7f19cfb53f8a2388b4cc0b5ebde6a456878a6b4f5661a7012a3c5809edf3e1d876a7474c6774b67
The King of Fighters 2000@The King of Fighters 2000 ザ・キング・オブ・ファイターズ 2000,thekingoffighters2000,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en,kof2000n.zip|kof2000.zip,e754b98ffccd3519b54ac99c62594580,247723ba4705c21af936dba3c763e3e69f0e33ec,937d802690dbdf3821a72575cac7915f49b3e8fabf6d1343aea0be1242facd04,c68a5d9bc6ba53921eba21a993c70ad54a00e0ff41095ed8d7f19cfb53f8a2388b4cc0b5ebde6a456878a6b4f5661a7012a3c5809edf3e1d876a7474c6774b67
The King of Fighters 2001,thekingoffighters2001,World,2001-11-15,Eolith/BrezzaSoft,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof2001.zip,b6c4e14e4e46f897a87bff4ec2da1ac1,e88210e63f63b8ce95d00cdf5f71d91dc3ecd4dd,2bea51f1f13592ec055199589edc2bc35c102d2b7a38dbb3715946dc092893d1,80e38f422f0321d111c7abdfe9137b3ee236029ea71cb06a13681309887a56a9de1fdcf1de4e6a0cd234aeb948a1aaae92e46b8184ff4c1528c6c661e1b4807a
Crouching Tiger Hidden Dragon Wò Hǔ Cáng Lóng 2003@Crouching Tiger Hidden Dragon 臥虎藏龍 2003,thekingoffighters2001,China,2003,Phoenixsoft/Eolith/BrezzaSoft,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:hack,cthd2003.zip|kof2001.zip,b6c4e14e4e46f897a87bff4ec2da1ac1,e88210e63f63b8ce95d00cdf5f71d91dc3ecd4dd,2bea51f1f13592ec055199589edc2bc35c102d2b7a38dbb3715946dc092893d1,80e38f422f0321d111c7abdfe9137b3ee236029ea71cb06a13681309887a56a9de1fdcf1de4e6a0cd234aeb948a1aaae92e46b8184ff4c1528c6c661e1b4807a
Crouching Tiger Hidden Dragon Wò Hǔ Cáng Lóng Super Plus 2003@Crouching Tiger Hidden Dragon 臥虎藏龍 Super Plus 2003,thekingoffighters2001,China,2003,Phoenixsoft/Eolith/BrezzaSoft,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:hack,ct2k3sa.zip|kof2001.zip,b6c4e14e4e46f897a87bff4ec2da1ac1,e88210e63f63b8ce95d00cdf5f71d91dc3ecd4dd,2bea51f1f13592ec055199589edc2bc35c102d2b7a38dbb3715946dc092893d1,80e38f422f0321d111c7abdfe9137b3ee236029ea71cb06a13681309887a56a9de1fdcf1de4e6a0cd234aeb948a1aaae92e46b8184ff4c1528c6c661e1b4807a
Crouching Tiger Hidden Dragon Wò Hǔ Cáng Lóng Fēngyún Super Plus 2003@Crouching Tiger Hidden Dragon 臥虎藏龍 風雲 Super Plus 2003,thekingoffighters2001,China,2003,Phoenixsoft/Eolith/BrezzaSoft,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:hack,ct2k3sp.zip|kof2001.zip,b6c4e14e4e46f897a87bff4ec2da1ac1,e88210e63f63b8ce95d00cdf5f71d91dc3ecd4dd,2bea51f1f13592ec055199589edc2bc35c102d2b7a38dbb3715946dc092893d1,80e38f422f0321d111c7abdfe9137b3ee236029ea71cb06a13681309887a56a9de1fdcf1de4e6a0cd234aeb948a1aaae92e46b8184ff4c1528c6c661e1b4807a
The King of Fighters 2002: Challenge to Ultimate Battle,thekingoffighters2002ctub,World,2002-10-10,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 2002: Challenge to Ultimate Battle,thekingoffighters2002ctub,World,,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,kof2002b.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 10th Anniversary: All Team Battle,thekingoffighters2002ctub,World,2004,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kof10th.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 10th Anniversary: All Team Battle 2005 Unique,thekingoffighters2002ctub,World,2005,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kf2k5uni.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 10th Anniversary: All Team Battele Extra Plus,thekingoffighters2002ctub,World,2005,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kf10thep.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters: Special Edition 2004,thekingoffighters2002ctub,World,2004,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kof2k4se.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 2002: Challenge to Ultimate Battle,thekingoffighters2002ctub,China,,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #set:1 #unlicensed:bootleg,kf2k2pls.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
